CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,TenureByAge,CreditScoreGivenAge,Geography_Germany,Geography_Spain,Gender_Male,Surname_CBE
663,49,7,116150.65,3,1,1,84358.71,1.3768661232491581,0.14285714285714285,13.53061224489796,1.0,0.0,1.0,0.20375
637,55,1,123378.2,1,1,0,81431.99,1.5151072692685024,0.01818181818181818,11.581818181818182,1.0,0.0,0.0,0.20375
712,32,9,100606.02,1,1,0,165693.06,0.6071830648791205,0.28125,22.25,0.0,0.0,1.0,0.20375
577,43,3,127940.47,1,0,0,125140.72,1.0223728135813825,0.06976744186046512,13.418604651162791,1.0,0.0,0.0,0.20375
614,41,8,121558.46,1,1,1,598.8,203.00344021376088,0.1951219512195122,14.975609756097562,0.0,0.0,0.0,0.20375
511,40,9,124401.6,1,1,0,198814.24,0.6257177554283838,0.225,12.775,1.0,0.0,0.0,0.20375
569,41,4,139840.36,1,1,1,163524.7,0.8551635318701087,0.0975609756097561,13.878048780487806,0.0,1.0,0.0,0.20375
571,35,8,0.0,2,0,0,84569.13,0.0,0.22857142857142856,16.314285714285713,0.0,0.0,0.0,0.20375
656,33,4,0.0,2,1,0,116706.0,0.0,0.12121212121212122,19.87878787878788,0.0,1.0,1.0,0.20375
641,25,10,0.0,2,1,1,180808.39,0.0,0.4,25.64,0.0,1.0,1.0,0.20375
742,33,0,181656.51,1,1,1,107667.91,1.6871926835024476,0.0,22.484848484848484,1.0,0.0,1.0,0.20375
603,56,5,90778.76,2,1,0,162223.67,0.5595901017403933,0.08928571428571429,10.767857142857142,0.0,1.0,0.0,0.20375
607,39,2,84468.67,2,1,1,121945.42,0.6926760349015157,0.05128205128205128,15.564102564102564,1.0,0.0,1.0,0.20375
682,64,9,0.0,2,1,1,103318.44,0.0,0.140625,10.65625,0.0,1.0,0.0,0.20375
755,29,3,0.0,3,1,0,4733.94,0.0,0.10344827586206896,26.03448275862069,0.0,0.0,0.0,0.20375
679,35,1,110245.13,1,1,1,178291.09,0.6183434629290786,0.02857142857142857,19.4,1.0,0.0,1.0,0.20375
585,35,2,0.0,2,1,0,98621.04,0.0,0.05714285714285714,16.714285714285715,0.0,0.0,0.0,0.101875
816,25,2,150355.35,2,1,1,35770.84,4.2032938002015054,0.08,32.64,1.0,0.0,0.0,0.20375
581,44,7,189318.16,2,1,0,45026.23,4.204619396294116,0.1590909090909091,13.204545454545455,0.0,1.0,0.0,0.20375
777,35,7,122917.69,1,1,1,76169.68,1.6137351502592634,0.2,22.2,1.0,0.0,1.0,0.6018749999999999
546,47,8,0.0,1,1,1,66408.01,0.0,0.1702127659574468,11.617021276595745,0.0,0.0,0.0,0.20375
850,28,9,0.0,2,1,1,164864.67,0.0,0.32142857142857145,30.357142857142858,0.0,0.0,0.0,0.6018749999999999
602,34,8,98382.72,1,1,0,39542.0,2.488056243993728,0.23529411764705882,17.705882352941178,0.0,1.0,1.0,0.06791666666666667
613,35,4,123557.65,2,0,1,170903.4,0.7229677700970255,0.11428571428571428,17.514285714285716,0.0,1.0,1.0,0.20375
850,49,8,0.0,1,0,0,25867.67,0.0,0.16326530612244897,17.346938775510203,0.0,1.0,1.0,0.20375
438,59,7,127197.14,1,1,0,51565.98,2.466687145284546,0.11864406779661017,7.423728813559322,1.0,0.0,1.0,0.06791666666666667
572,38,7,0.0,2,1,1,133122.62,0.0,0.18421052631578946,15.052631578947368,0.0,0.0,0.0,0.5509375
683,29,0,157829.12,1,0,0,129891.66,1.2150827851457129,0.0,23.551724137931036,0.0,0.0,0.0,0.6018749999999999
719,76,10,95052.29,1,1,0,176244.87,0.5393194706887071,0.13157894736842105,9.460526315789474,1.0,0.0,0.0,0.20375
815,35,4,0.0,2,0,1,198490.33,0.0,0.11428571428571428,23.285714285714285,0.0,0.0,1.0,0.20375
519,36,9,0.0,2,0,1,145562.4,0.0,0.25,14.416666666666666,0.0,0.0,1.0,0.20375
662,34,2,0.0,2,0,1,21497.27,0.0,0.058823529411764705,19.470588235294116,0.0,0.0,1.0,0.20375
628,39,1,115341.19,1,1,1,107674.3,1.0712044564023169,0.02564102564102564,16.102564102564102,1.0,0.0,1.0,0.24074999999999996
584,35,2,114321.28,2,0,0,15959.01,7.163431816885884,0.05714285714285714,16.685714285714287,0.0,0.0,0.0,0.6018749999999999
823,46,3,81576.75,1,1,1,28370.95,2.875361945934133,0.06521739130434782,17.891304347826086,0.0,1.0,0.0,0.06791666666666667
512,39,3,0.0,1,1,0,134878.19,0.0,0.07692307692307693,13.128205128205128,0.0,1.0,1.0,0.06791666666666667
656,38,10,0.0,1,1,1,136521.82,0.0,0.2631578947368421,17.263157894736842,0.0,0.0,1.0,0.20375
712,39,5,163097.55,2,1,1,23702.42,6.881050542518444,0.1282051282051282,18.256410256410255,0.0,1.0,0.0,0.6018749999999999
732,54,0,134249.7,1,0,1,13404.4,10.015345707379668,0.0,13.555555555555555,0.0,1.0,1.0,0.20375
479,47,6,121797.09,1,0,1,5811.9,20.956501316264905,0.1276595744680851,10.191489361702128,0.0,0.0,1.0,0.20375
737,43,8,96353.8,1,0,0,10209.8,9.437383690180024,0.18604651162790697,17.13953488372093,1.0,0.0,1.0,0.20375
628,36,3,91286.51,1,1,0,63085.94,1.4470183055051569,0.08333333333333333,17.444444444444443,1.0,0.0,0.0,0.20375
529,42,1,157498.9,1,1,1,82276.62,1.914260697631964,0.023809523809523808,12.595238095238095,0.0,0.0,1.0,0.6018749999999999
720,33,9,0.0,2,1,1,142956.48,0.0,0.2727272727272727,21.818181818181817,0.0,0.0,1.0,0.6018749999999999
711,64,4,0.0,2,1,1,3185.67,0.0,0.0625,11.109375,0.0,0.0,1.0,0.40124999999999994
676,64,4,116954.32,1,1,1,91149.48,1.2831046320834745,0.0625,10.5625,0.0,1.0,0.0,0.20375
576,24,3,0.0,1,0,1,78498.04,0.0,0.125,24.0,0.0,0.0,1.0,0.101875
487,37,6,0.0,2,1,1,126477.41,0.0,0.16216216216216217,13.162162162162161,0.0,0.0,1.0,0.101875
516,40,9,0.0,2,0,1,33266.29,0.0,0.225,12.9,0.0,0.0,0.0,0.20375
534,49,7,0.0,1,1,0,13566.48,0.0,0.14285714285714285,10.89795918367347,0.0,0.0,0.0,0.20375
714,52,4,100755.66,1,1,1,186775.25,0.539448668921605,0.07692307692307693,13.73076923076923,0.0,0.0,1.0,0.20375
622,58,2,0.0,2,1,1,33277.31,0.0,0.034482758620689655,10.724137931034482,0.0,1.0,0.0,0.20375
534,35,2,81951.74,2,1,0,115668.53,0.7085050704802768,0.05714285714285714,15.257142857142858,0.0,0.0,1.0,0.20375
649,47,8,110783.28,1,1,1,71420.16,1.5511485832571643,0.1702127659574468,13.808510638297872,0.0,1.0,0.0,0.20375
577,33,6,0.0,2,1,0,57975.8,0.0,0.18181818181818182,17.484848484848484,0.0,1.0,0.0,0.06791666666666667
673,42,4,0.0,2,1,0,121440.8,0.0,0.09523809523809523,16.023809523809526,0.0,0.0,0.0,0.040749999999999995
580,44,9,143391.07,1,0,0,146891.07,0.9761728197636521,0.20454545454545456,13.181818181818182,1.0,0.0,1.0,0.20375
775,31,9,0.0,2,1,0,169278.51,0.0,0.2903225806451613,25.0,0.0,0.0,1.0,0.06791666666666667
608,30,8,0.0,2,1,0,128875.86,0.0,0.26666666666666666,20.266666666666666,0.0,0.0,0.0,0.20375
691,34,8,133936.04,2,1,0,91359.79,1.4660283260283329,0.23529411764705882,20.323529411764707,0.0,0.0,1.0,0.20375
590,45,2,81828.22,1,1,0,52167.97,1.568552887911874,0.044444444444444446,13.11111111111111,0.0,0.0,0.0,0.101875
590,39,9,0.0,2,1,1,104730.52,0.0,0.23076923076923078,15.128205128205128,0.0,0.0,1.0,0.20375
849,41,6,0.0,2,1,1,169203.51,0.0,0.14634146341463414,20.70731707317073,0.0,0.0,0.0,0.101875
367,42,6,93608.28,1,1,0,168816.73,0.554496464894208,0.14285714285714285,8.738095238095237,0.0,1.0,1.0,0.0509375
606,33,8,0.0,2,1,1,63176.77,0.0,0.24242424242424243,18.363636363636363,0.0,1.0,1.0,0.20375
714,39,3,149887.49,2,1,0,63846.36,2.347627805249978,0.07692307692307693,18.307692307692307,1.0,0.0,1.0,0.20375
724,34,3,132352.69,1,1,0,80320.3,1.647811200904379,0.08823529411764706,21.294117647058822,0.0,0.0,0.0,0.44075
512,43,1,0.0,2,1,1,52471.36,0.0,0.023255813953488372,11.906976744186046,0.0,0.0,1.0,0.20375
655,34,3,0.0,2,1,0,159638.77,0.0,0.08823529411764706,19.264705882352942,0.0,0.0,0.0,0.101875
658,29,8,0.0,2,0,1,130461.09,0.0,0.27586206896551724,22.689655172413794,0.0,0.0,0.0,0.101875
562,30,3,111099.79,2,0,0,140650.19,0.7899014569407975,0.1,18.733333333333334,0.0,0.0,1.0,0.06791666666666667
719,37,10,145382.61,1,1,0,80408.59,1.8080482445967525,0.2702702702702703,19.43243243243243,0.0,1.0,1.0,0.20375
735,43,9,98807.45,1,0,0,184570.04,0.535338508893426,0.20930232558139536,17.093023255813954,1.0,0.0,0.0,0.20375
756,39,3,100717.85,3,1,1,73406.04,1.3720648873035517,0.07692307692307693,19.384615384615383,1.0,0.0,0.0,0.20375
620,32,7,0.0,2,1,1,34665.79,0.0,0.21875,19.375,0.0,0.0,1.0,0.040749999999999995
567,59,3,0.0,2,1,0,25843.7,0.0,0.05084745762711865,9.610169491525424,0.0,0.0,1.0,0.101875
736,43,4,202443.47,1,1,0,72375.03,2.7971452308897145,0.09302325581395349,17.11627906976744,0.0,0.0,1.0,0.101875
593,50,6,171740.69,1,0,0,20893.61,8.219771020900648,0.12,11.86,0.0,0.0,1.0,0.101875
627,41,6,0.0,3,1,1,138700.75,0.0,0.14634146341463414,15.292682926829269,0.0,0.0,0.0,0.101875
742,35,2,79126.17,1,1,1,126997.53,0.6230528263029997,0.05714285714285714,21.2,0.0,0.0,0.0,0.06791666666666667
538,39,7,108055.1,2,1,0,27231.26,3.968053626604131,0.1794871794871795,13.794871794871796,1.0,0.0,1.0,0.20375
703,73,5,137761.55,1,1,1,159677.46,0.8627488814012948,0.0684931506849315,9.63013698630137,0.0,1.0,1.0,0.101875
599,50,3,121159.65,1,0,0,4033.39,30.03916060683445,0.06,11.98,0.0,0.0,1.0,0.20375
606,46,8,0.0,2,1,1,183717.94,0.0,0.17391304347826086,13.173913043478262,0.0,1.0,0.0,0.20375
468,22,1,76318.64,1,1,1,194783.12,0.3918134179183494,0.045454545454545456,21.272727272727273,0.0,0.0,0.0,0.6018749999999999
579,33,1,118392.75,1,1,1,157564.75,0.7513910947721493,0.030303030303030304,17.545454545454547,0.0,0.0,0.0,0.20375
577,44,8,115557.0,1,0,1,127506.76,0.9062813610823458,0.18181818181818182,13.113636363636363,0.0,1.0,0.0,0.20375
599,58,4,0.0,1,0,0,176407.15,0.0,0.06896551724137931,10.327586206896552,0.0,0.0,1.0,0.101875
739,31,1,0.0,2,1,1,58469.75,0.0,0.03225806451612903,23.838709677419356,0.0,1.0,1.0,0.20375
774,28,1,71264.02,2,0,1,68759.57,1.0364232935139064,0.03571428571428571,27.642857142857142,0.0,0.0,0.0,0.20375
663,33,9,0.0,2,0,0,91514.62,0.0,0.2727272727272727,20.09090909090909,0.0,1.0,1.0,0.6018749999999999
768,47,5,104552.61,1,1,0,48137.08,2.1719765719067294,0.10638297872340426,16.340425531914892,1.0,0.0,0.0,0.20375
693,43,1,121927.92,1,1,0,87994.95,1.385624061380795,0.023255813953488372,16.11627906976744,1.0,0.0,0.0,0.30093749999999997
575,27,3,139301.68,1,1,0,99843.98,1.3951935810251155,0.1111111111111111,21.296296296296298,0.0,0.0,1.0,0.101875
562,51,1,124662.54,1,1,1,65390.46,1.9064331402470636,0.0196078431372549,11.019607843137255,0.0,0.0,0.0,0.20375
773,39,4,0.0,2,0,1,182081.45,0.0,0.10256410256410256,19.82051282051282,0.0,1.0,0.0,0.20375
623,40,4,0.0,3,1,0,31669.18,0.0,0.1,15.575,0.0,1.0,0.0,0.20375
527,37,5,93722.73,2,1,1,139093.73,0.6738098834505336,0.13513513513513514,14.243243243243244,0.0,1.0,1.0,0.20375
551,54,5,102994.04,1,1,0,176680.16,0.582940608611629,0.09259259259259259,10.203703703703704,1.0,0.0,1.0,0.20375
767,43,1,76408.85,2,1,0,77837.63,0.9816440968205224,0.023255813953488372,17.837209302325583,0.0,0.0,1.0,0.101875
555,51,5,0.0,3,1,0,189122.89,0.0,0.09803921568627451,10.882352941176471,0.0,0.0,1.0,0.20375
616,31,8,0.0,1,0,1,76456.17,0.0,0.25806451612903225,19.870967741935484,0.0,0.0,0.0,0.20375
691,38,5,114753.76,1,1,0,107665.02,1.0658406973778483,0.13157894736842105,18.18421052631579,1.0,0.0,0.0,0.20375
724,39,3,0.0,2,0,1,95562.81,0.0,0.07692307692307693,18.564102564102566,0.0,1.0,1.0,0.06791666666666667
626,48,2,0.0,2,1,1,95794.98,0.0,0.041666666666666664,13.041666666666666,0.0,1.0,0.0,0.20375
749,28,3,0.0,1,1,0,3408.7,0.0,0.10714285714285714,26.75,0.0,1.0,0.0,0.20375
539,43,3,116220.5,3,1,0,55803.96,2.0826568580437663,0.06976744186046512,12.534883720930232,1.0,0.0,0.0,0.6018749999999999
660,19,5,127649.64,1,1,1,40368.65,3.1620983114372168,0.2631578947368421,34.73684210526316,0.0,0.0,1.0,0.20375
655,35,1,106405.03,1,1,1,82900.25,1.2835308699310315,0.02857142857142857,18.714285714285715,0.0,1.0,0.0,0.20375
773,51,4,0.0,2,0,0,123587.83,0.0,0.0784313725490196,15.156862745098039,0.0,1.0,1.0,0.101875
527,30,6,126663.51,1,1,1,162267.91,0.7805826179680257,0.2,17.566666666666666,1.0,0.0,0.0,0.20375
782,35,4,0.0,1,1,1,119565.34,0.0,0.11428571428571428,22.34285714285714,0.0,0.0,0.0,0.101875
688,38,7,148045.68,1,1,0,175479.92,0.8436616565587675,0.18421052631578946,18.105263157894736,0.0,0.0,1.0,0.20375
718,36,9,0.0,1,1,0,45909.87,0.0,0.25,19.944444444444443,0.0,0.0,1.0,0.20375
769,25,10,0.0,2,0,0,187925.75,0.0,0.4,30.76,0.0,0.0,0.0,0.20375
812,33,2,127154.14,2,0,1,105383.49,1.206585016305685,0.06060606060606061,24.606060606060606,1.0,0.0,1.0,0.06791666666666667
659,60,2,0.0,1,1,0,177480.45,0.0,0.03333333333333333,10.983333333333333,0.0,1.0,1.0,0.20375
654,40,6,0.0,1,0,0,183872.88,0.0,0.15,16.35,0.0,0.0,1.0,0.20375
411,35,2,0.0,2,1,1,93825.78,0.0,0.05714285714285714,11.742857142857142,0.0,0.0,0.0,0.101875
770,33,4,0.0,1,1,0,26080.54,0.0,0.12121212121212122,23.333333333333332,0.0,0.0,0.0,0.20375
654,24,8,145081.73,1,1,1,130075.07,1.1153692248637652,0.3333333333333333,27.25,0.0,0.0,0.0,0.20375
710,35,1,106518.52,1,1,1,127951.81,0.8324893567351647,0.02857142857142857,20.285714285714285,0.0,1.0,1.0,0.20375
690,26,8,116318.23,1,1,1,83253.05,1.397164788557296,0.3076923076923077,26.53846153846154,0.0,1.0,1.0,0.3672916666666666
721,68,4,136525.99,1,0,0,175399.14,0.7783732006895814,0.058823529411764705,10.602941176470589,1.0,0.0,1.0,0.101875
649,49,2,0.0,1,1,0,84863.85,0.0,0.04081632653061224,13.244897959183673,0.0,1.0,0.0,0.20375
632,48,6,126066.26,1,1,0,64345.61,1.9592052977662344,0.125,13.166666666666666,1.0,0.0,1.0,0.20375
693,43,6,128760.32,1,1,0,36342.79,3.542939878859053,0.13953488372093023,16.11627906976744,0.0,0.0,1.0,0.20375
476,40,4,0.0,2,0,0,182547.04,0.0,0.1,11.9,0.0,0.0,0.0,0.20375
489,38,8,0.0,2,0,1,196990.79,0.0,0.21052631578947367,12.868421052631579,0.0,0.0,1.0,0.20375
639,37,5,151242.48,1,0,1,49637.65,3.0469307068324145,0.13513513513513514,17.27027027027027,1.0,0.0,0.0,0.101875
718,32,9,169947.41,2,1,1,27979.16,6.0740712015657365,0.28125,22.4375,1.0,0.0,1.0,0.20062499999999997
850,40,6,0.0,1,1,0,136985.08,0.0,0.15,21.25,0.0,0.0,1.0,0.101875
773,50,4,0.0,2,1,0,129372.94,0.0,0.08,15.46,0.0,0.0,0.0,0.20375
622,31,7,0.0,1,1,0,35408.77,0.0,0.22580645161290322,20.06451612903226,0.0,0.0,1.0,0.40124999999999994
652,38,6,123081.84,2,1,1,188657.97,0.6524073167966347,0.15789473684210525,17.157894736842106,0.0,1.0,0.0,0.101875
540,37,6,0.0,2,1,0,141998.89,0.0,0.16216216216216217,14.594594594594595,0.0,0.0,1.0,0.20375
451,36,2,0.0,2,1,1,180142.42,0.0,0.05555555555555555,12.527777777777779,0.0,0.0,0.0,0.0509375
510,30,0,0.0,2,1,1,130553.47,0.0,0.0,17.0,0.0,0.0,0.0,0.0509375
509,30,6,0.0,2,1,0,180598.86,0.0,0.2,16.966666666666665,0.0,0.0,1.0,0.101875
693,29,2,151352.74,1,0,0,197145.89,0.7677194792140987,0.06896551724137931,23.896551724137932,0.0,0.0,1.0,0.24074999999999996
774,36,8,117152.3,1,0,0,101828.39,1.1504875997744834,0.2222222222222222,21.5,0.0,1.0,0.0,0.20375
648,38,10,82697.28,1,1,0,74846.67,1.104889235553165,0.2631578947368421,17.05263157894737,0.0,0.0,1.0,0.20375
689,63,1,0.0,2,1,1,186526.12,0.0,0.015873015873015872,10.936507936507937,0.0,1.0,0.0,0.101875
610,57,7,72092.95,4,0,1,113228.82,0.6367014157702958,0.12280701754385964,10.701754385964913,0.0,0.0,0.0,0.06791666666666667
682,40,4,0.0,1,0,1,105352.55,0.0,0.1,17.05,0.0,0.0,1.0,0.20375
703,38,9,99167.54,1,1,0,65720.92,1.5089189256632438,0.23684210526315788,18.5,1.0,0.0,0.0,0.20375
690,43,2,166522.78,1,0,0,119644.59,1.3918120326209484,0.046511627906976744,16.046511627906977,1.0,0.0,1.0,0.0509375
693,28,8,0.0,2,1,1,158545.25,0.0,0.2857142857142857,24.75,0.0,0.0,0.0,0.20375
609,26,10,126392.18,1,0,1,43651.49,2.89548375095558,0.38461538461538464,23.423076923076923,0.0,0.0,1.0,0.101875
499,42,0,147187.84,1,1,1,14868.94,9.899013648585575,0.0,11.880952380952381,0.0,1.0,0.0,0.06791666666666667
577,30,8,92472.1,2,0,1,126434.61,0.7313828072867073,0.26666666666666666,19.233333333333334,0.0,0.0,0.0,0.20375
654,32,1,114510.85,1,1,1,126143.23,0.907784349584199,0.03125,20.4375,1.0,0.0,0.0,0.6018749999999999
769,31,6,117852.26,2,1,0,147668.64,0.7980859036827317,0.1935483870967742,24.806451612903224,0.0,0.0,0.0,0.40124999999999994
477,39,4,182491.57,1,1,0,185830.72,0.9820312271297232,0.10256410256410256,12.23076923076923,1.0,0.0,0.0,0.20375
773,42,8,152324.66,2,1,0,171733.22,0.8869842421868058,0.19047619047619047,18.404761904761905,1.0,0.0,0.0,0.20375
704,33,0,130499.09,2,1,1,74804.36,1.744538553635109,0.0,21.333333333333332,0.0,0.0,0.0,0.20375
635,29,2,0.0,2,0,0,117173.8,0.0,0.06896551724137931,21.896551724137932,0.0,1.0,1.0,0.6018749999999999
733,38,5,0.0,2,1,1,1271.51,0.0,0.13157894736842105,19.289473684210527,0.0,1.0,0.0,0.20375
669,45,1,123949.75,1,0,0,110881.56,1.1178571982573118,0.022222222222222223,14.866666666666667,1.0,0.0,1.0,0.20375
678,25,10,76968.12,2,0,1,131501.72,0.5853012416871809,0.4,27.12,1.0,0.0,0.0,0.20375
670,32,3,0.0,2,1,0,46175.7,0.0,0.09375,20.9375,0.0,1.0,0.0,0.5509375
775,30,4,0.0,2,1,0,49337.84,0.0,0.13333333333333333,25.833333333333332,0.0,0.0,1.0,0.40124999999999994
761,36,9,127637.92,1,1,1,81062.93,1.574553498127936,0.25,21.13888888888889,0.0,0.0,1.0,0.7345833333333333
726,48,4,0.0,1,1,0,114020.06,0.0,0.08333333333333333,15.125,0.0,0.0,0.0,0.20375
640,46,5,107978.4,2,1,0,155876.06,0.6927195876005591,0.10869565217391304,13.91304347826087,1.0,0.0,0.0,0.20375
678,37,2,113383.07,1,1,1,135123.96,0.839104108553361,0.05405405405405406,18.324324324324323,1.0,0.0,0.0,0.20375
540,40,8,0.0,2,1,0,3560.0,0.0,0.2,13.5,0.0,1.0,0.0,0.30093749999999997
612,38,7,110615.47,1,1,1,193502.93,0.5716475197559024,0.18421052631578946,16.105263157894736,0.0,0.0,0.0,0.101875
808,45,7,118626.55,2,1,0,147132.46,0.8062568246327154,0.15555555555555556,17.955555555555556,0.0,0.0,1.0,0.101875
700,47,4,0.0,1,1,0,121798.52,0.0,0.0851063829787234,14.893617021276595,0.0,1.0,1.0,0.20375
643,45,9,150840.03,2,1,0,155516.35,0.9699303642350144,0.2,14.28888888888889,0.0,1.0,0.0,0.101875
715,23,7,139224.92,2,1,0,65057.71,2.1400218359976093,0.30434782608695654,31.08695652173913,0.0,0.0,1.0,0.20375
580,45,2,179334.83,2,1,1,169303.65,1.0592496381501522,0.044444444444444446,12.88888888888889,1.0,0.0,1.0,0.5509375
643,46,6,0.0,2,0,0,106781.59,0.0,0.13043478260869565,13.978260869565217,0.0,0.0,0.0,0.101875
631,55,9,99685.06,1,1,0,114474.98,0.8708021613107074,0.16363636363636364,11.472727272727273,0.0,1.0,1.0,0.20375
712,35,7,124616.23,1,1,1,69320.97,1.79767002683315,0.2,20.34285714285714,0.0,0.0,1.0,0.20375
649,38,1,122214.0,1,0,1,88965.46,1.3737241396829736,0.02631578947368421,17.07894736842105,0.0,0.0,1.0,0.6018749999999999
679,60,6,0.0,2,1,1,77331.77,0.0,0.1,11.316666666666666,0.0,0.0,1.0,0.101875
558,56,7,121235.05,2,1,1,116253.1,1.0428543410885387,0.125,9.964285714285714,0.0,0.0,0.0,0.20375
528,40,4,0.0,2,1,0,25399.7,0.0,0.1,13.2,0.0,1.0,1.0,0.20375
776,32,4,109421.13,2,1,1,126517.46,0.8648697974176844,0.125,24.25,1.0,0.0,0.0,0.20375
543,22,8,0.0,2,0,0,127587.22,0.0,0.36363636363636365,24.681818181818183,0.0,0.0,1.0,0.31482142857142853
680,32,5,0.0,1,1,1,150684.23,0.0,0.15625,21.25,0.0,0.0,0.0,0.06791666666666667
640,74,2,116800.25,1,1,1,34130.43,3.4221734094765286,0.02702702702702703,8.64864864864865,1.0,0.0,0.0,0.101875
537,47,4,124192.28,2,1,1,50881.51,2.440813568622472,0.0851063829787234,11.425531914893616,1.0,0.0,0.0,0.101875
646,73,6,97259.25,1,0,1,104719.66,0.9287582675497609,0.0821917808219178,8.849315068493151,0.0,0.0,0.0,0.101875
628,42,7,0.0,2,0,1,172967.87,0.0,0.16666666666666666,14.952380952380953,0.0,1.0,1.0,0.20375
695,63,1,146202.93,1,1,1,126688.83,1.1540317327107685,0.015873015873015872,11.031746031746032,0.0,1.0,1.0,0.6018749999999999
559,25,5,0.0,2,1,1,163221.22,0.0,0.2,22.36,0.0,1.0,1.0,0.101875
736,46,5,130812.91,1,1,1,77981.54,1.6774855946676612,0.10869565217391304,16.0,1.0,0.0,1.0,0.101875
526,35,9,118536.4,1,1,0,40980.87,2.892481296761147,0.2571428571428571,15.028571428571428,1.0,0.0,0.0,0.101875
550,62,7,80927.56,1,0,1,64490.67,1.254872371460864,0.11290322580645161,8.870967741935484,0.0,1.0,1.0,0.20375
749,27,9,0.0,2,1,0,132734.87,0.0,0.3333333333333333,27.74074074074074,0.0,0.0,0.0,0.20375
591,46,4,129269.27,1,1,0,163504.33,0.7906167989557219,0.08695652173913043,12.847826086956522,1.0,0.0,1.0,0.20375
834,28,6,0.0,1,1,0,74287.53,0.0,0.21428571428571427,29.785714285714285,0.0,0.0,0.0,0.20375
750,38,7,97257.41,2,0,1,179883.04,0.5406702599644747,0.18421052631578946,19.736842105263158,0.0,1.0,0.0,0.20375
721,41,7,0.0,2,0,1,61018.85,0.0,0.17073170731707318,17.585365853658537,0.0,0.0,1.0,0.101875
841,28,4,0.0,2,1,1,179436.6,0.0,0.14285714285714285,30.035714285714285,0.0,1.0,1.0,0.40124999999999994
676,28,1,69459.05,2,1,1,128461.29,0.5407002374022556,0.03571428571428571,24.142857142857142,1.0,0.0,1.0,0.0509375
850,32,0,116968.91,1,0,0,175094.62,0.6680325757581815,0.0,26.5625,1.0,0.0,0.0,0.20375
529,39,2,82766.43,1,1,1,122925.44,0.6733059487116743,0.05128205128205128,13.564102564102564,0.0,1.0,0.0,0.40124999999999994
767,20,3,119714.25,2,0,1,150135.38,0.7973753421745094,0.15,38.35,1.0,0.0,1.0,0.20375
553,31,4,0.0,2,1,1,89087.4,0.0,0.12903225806451613,17.838709677419356,0.0,0.0,0.0,0.20375
728,35,8,125884.95,2,1,0,54359.02,2.315806098049597,0.22857142857142856,20.8,1.0,0.0,0.0,0.101875
802,41,4,90757.64,2,0,1,169183.66,0.536444476966629,0.0975609756097561,19.5609756097561,1.0,0.0,0.0,0.20375
835,20,4,124365.42,1,0,0,180197.74,0.6901608199969655,0.2,41.75,1.0,0.0,1.0,0.6018749999999999
553,43,6,85200.82,2,1,1,160574.09,0.5306012943931366,0.13953488372093023,12.86046511627907,1.0,0.0,1.0,0.20375
681,49,8,142946.18,1,0,0,187280.51,0.763273124363021,0.16326530612244897,13.89795918367347,1.0,0.0,1.0,0.101875
601,32,8,93012.89,1,1,0,86957.42,1.0696371856478724,0.25,18.78125,0.0,0.0,1.0,0.20375
627,55,2,159441.27,1,1,0,100686.11,1.5835478200518422,0.03636363636363636,11.4,0.0,0.0,0.0,0.40124999999999994
808,33,2,103516.87,1,1,0,113907.8,0.9087777132031344,0.06060606060606061,24.484848484848484,0.0,0.0,0.0,0.101875
812,49,8,66079.45,2,0,0,91556.57,0.7217335686559686,0.16326530612244897,16.571428571428573,0.0,1.0,0.0,0.20375
667,31,1,119266.69,1,1,1,28257.63,4.220689774761719,0.03225806451612903,21.516129032258064,0.0,0.0,1.0,0.20375
713,38,6,116980.78,2,0,1,76038.38,1.5384438753166492,0.15789473684210525,18.763157894736842,0.0,1.0,1.0,0.20375
850,26,4,62610.96,2,0,1,179365.1,0.3490699138238152,0.15384615384615385,32.69230769230769,0.0,0.0,0.0,0.06791666666666667
784,33,10,0.0,2,1,0,162022.47,0.0,0.30303030303030304,23.757575757575758,0.0,1.0,1.0,0.101875
784,38,10,122267.85,1,0,0,145759.93,0.8388303287467277,0.2631578947368421,20.63157894736842,0.0,1.0,1.0,0.20375
716,39,1,70657.61,2,1,1,76476.05,0.923918141692726,0.02564102564102564,18.358974358974358,0.0,0.0,1.0,0.101875
674,47,6,106901.94,1,1,1,2079.2,51.41493843786072,0.1276595744680851,14.340425531914894,1.0,0.0,1.0,0.101875
695,42,7,121453.63,1,0,0,46374.64,2.6189665299827665,0.16666666666666666,16.547619047619047,0.0,0.0,0.0,0.20375
727,34,2,146407.11,1,1,1,72073.72,2.0313522043818466,0.058823529411764705,21.38235294117647,1.0,0.0,1.0,0.20375
826,49,0,0.0,1,0,0,178709.98,0.0,0.0,16.857142857142858,0.0,0.0,0.0,0.06791666666666667
774,43,1,116360.07,1,1,0,17004.14,6.84304351763747,0.023255813953488372,18.0,0.0,1.0,0.0,0.6018749999999999
738,39,1,94435.45,2,0,1,189430.86,0.4985219937237259,0.02564102564102564,18.923076923076923,0.0,0.0,0.0,0.06791666666666667
848,35,5,120046.74,2,1,0,84710.65,1.4171386950755307,0.14285714285714285,24.228571428571428,0.0,1.0,1.0,0.101875
547,32,8,155726.85,1,1,0,67789.99,2.2971953528832207,0.25,17.09375,1.0,0.0,1.0,0.20375
